32, 11, 33, 12
24, 15, 23, 16
8, 25, 8, 24
12, 22, 13, 23
35, 28, 34, 29
10, 6, 9, 6
39, 26, 39, 26
16, 10, 15, 9
17, 12, 18, 12
31, 31, 30, 30
21, 15, 21, 16
29, 19, 30, 18
19, 14, 20, 13
13, 32, 12, 31
28, 28, 27, 27
15, 39, 15, 39
22, 13, 22, 14
33, 3, 33, 3
30, 13, 29, 12
18, 25, 17, 26
30, 28, 29, 27
22, 0, 22, 0
33, 5, 33, 5
10, 25, 10, 24
31, 6, 30, 5
17, 28, 16, 28
22, 4, 23, 5
33, 12, 32, 13
23, 16, 24, 15
8, 24, 8, 23
13, 23, 14, 24
34, 29, 33, 30
9, 6, 8, 5
39, 26, 39, 26
15, 9, 14, 8
18, 12, 18, 11
30, 30, 29, 29
21, 16, 22, 17
30, 18, 31, 17
20, 13, 21, 12
12, 31, 11, 30
27, 27, 26, 26
15, 39, 15, 39
22, 14, 21, 14
33, 3, 33, 3
29, 12, 28, 11
17, 26, 18, 27
29, 27, 28, 26
22, 0, 22, 0
33, 5, 33, 5
10, 24, 9, 25
30, 5, 29, 4
16, 28, 15, 29
23, 5, 24, 6
32, 13, 33, 14
24, 15, 23, 15
8, 23, 9, 22
14, 24, 15, 25
33, 30, 32, 31
8, 5, 7, 4
39, 26, 39, 26
14, 8, 13, 7
18, 11, 19, 10
29, 29, 28, 28
22, 17, 23, 17
31, 17, 32, 16
21, 12, 22, 11
11, 30, 10, 29
26, 26, 25, 25
15, 39, 15, 39
21, 14, 20, 15
33, 3, 33, 3
28, 11, 28, 10
18, 27, 17, 28
28, 26, 27, 25
22, 0, 22, 0
33, 5, 33, 5
9, 25, 8, 24
29, 4, 28, 5
15, 29, 15, 29
24, 6, 25, 7
33, 14, 34, 15
23, 15, 22, 14
9, 22, 10, 21
15, 25, 16, 26
32, 31, 32, 32
7, 4, 7, 4
39, 26, 39, 26
13, 7, 12, 6
19, 10, 20, 9
28, 28, 27, 27
23, 17, 24, 16
32, 16, 32, 15
22, 11, 23, 10
10, 29, 9, 28
25, 25, 24, 24
15, 39, 15, 39
20, 15, 19, 16
33, 3, 33, 3
28, 10, 28, 9
17, 28, 17, 29
27, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
8, 24, 7, 23
28, 5, 27, 6
15, 29, 15, 29
25, 7, 26, 8
34, 15, 35, 16
22, 14, 21, 13
10, 21, 11, 21
16, 26, 17, 27
32, 32, 31, 33
7, 4, 7, 4
39, 26, 39, 26
12, 6, 11, 5
20, 9, 21, 9
27, 27, 28, 26
24, 16, 25, 17
32, 15, 32, 14
23, 10, 24, 9
9, 28, 8, 27
24, 24, 23, 23
15, 39, 15, 39
19, 16, 18, 17
33, 3, 33, 3
28, 9, 29, 8
17, 29, 17, 30
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
7, 23, 6, 22
27, 6, 26, 5
15, 29, 15, 29
26, 8, 27, 9
35, 16, 36, 17
21, 13, 20, 12
11, 21, 12, 20
17, 27, 18, 28
31, 33, 30, 34
7, 4, 7, 4
39, 26, 39, 26
11, 5, 10, 5
21, 9, 22, 10
28, 26, 28, 25
25, 17, 26, 18
32, 14, 33, 13
24, 9, 25, 10
8, 27, 7, 26
23, 23, 22, 22
15, 39, 15, 39
18, 17, 17, 18
33, 3, 33, 3
29, 8, 29, 7
17, 30, 16, 31
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
6, 22, 5, 21
26, 5, 25, 4
15, 29, 15, 29
27, 9, 28, 10
36, 17, 37, 18
20, 12, 19, 11
12, 20, 13, 19
18, 28, 18, 28
30, 34, 31, 35
7, 4, 7, 4
39, 26, 39, 26
10, 5, 9, 6
22, 10, 23, 11
28, 25, 28, 24
26, 18, 27, 19
33, 13, 34, 12
25, 10, 26, 11
7, 26, 6, 25
22, 22, 23, 21
15, 39, 15, 39
17, 18, 16, 19
33, 3, 33, 3
29, 7, 28, 6
16, 31, 15, 32
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
5, 21, 4, 20
25, 4, 24, 5
15, 29, 15, 29
28, 10, 29, 11
37, 18, 38, 18
19, 11, 18, 10
13, 19, 14, 18
18, 28, 18, 28
31, 35, 32, 36
7, 4, 7, 4
39, 26, 39, 26
9, 6, 8, 7
23, 11, 24, 12
28, 24, 27, 23
27, 19, 28, 20
34, 12, 35, 11
26, 11, 27, 12
6, 25, 5, 24
23, 21, 24, 20
15, 39, 15, 39
16, 19, 15, 20
33, 3, 33, 3
28, 6, 27, 5
15, 32, 14, 33
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
4, 20, 4, 19
24, 5, 23, 6
15, 29, 15, 29
29, 11, 30, 11
38, 18, 39, 19
18, 10, 17, 9
14, 18, 15, 17
18, 28, 18, 28
32, 36, 32, 37
7, 4, 7, 4
39, 26, 39, 26
8, 7, 7, 8
24, 12, 25, 12
27, 23, 26, 22
28, 20, 29, 21
35, 11, 36, 11
27, 12, 28, 13
5, 24, 4, 23
24, 20, 25, 19
15, 39, 15, 39
15, 20, 14, 21
33, 3, 33, 3
27, 5, 26, 4
14, 33, 13, 34
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
4, 19, 3, 18
23, 6, 22, 7
15, 29, 15, 29
30, 11, 31, 12
39, 19, 40, 20
17, 9, 16, 8
15, 17, 16, 16
18, 28, 18, 28
32, 37, 33, 38
7, 4, 7, 4
39, 26, 39, 26
7, 8, 6, 9
25, 12, 26, 13
26, 22, 25, 21
29, 21, 30, 22
36, 11, 36, 11
28, 13, 29, 14
4, 23, 3, 22
25, 19, 26, 18
15, 39, 15, 39
14, 21, 13, 22
33, 3, 33, 3
26, 4, 25, 3
13, 34, 12, 35
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
3, 18, 2, 17
22, 7, 21, 8
15, 29, 15, 29
31, 12, 32, 13
40, 20, 41, 21
16, 8, 15, 7
16, 16, 17, 15
18, 28, 18, 28
33, 38, 34, 39
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
26, 13, 27, 14
25, 21, 24, 20
30, 22, 31, 23
36, 11, 36, 11
29, 14, 30, 15
3, 22, 2, 21
26, 18, 27, 17
15, 39, 15, 39
13, 22, 12, 23
33, 3, 33, 3
25, 3, 25, 2
12, 35, 11, 36
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
2, 17, 1, 16
21, 8, 20, 9
15, 29, 15, 29
32, 13, 33, 13
41, 21, 42, 22
15, 7, 14, 6
17, 15, 18, 14
18, 28, 18, 28
34, 39, 35, 40
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
27, 14, 28, 15
24, 20, 23, 19
31, 23, 32, 24
36, 11, 36, 11
30, 15, 31, 16
2, 21, 3, 20
27, 17, 26, 16
15, 39, 15, 39
12, 23, 11, 24
33, 3, 33, 3
25, 2, 26, 1
11, 36, 11, 37
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
1, 16, 1, 15
20, 9, 19, 10
15, 29, 15, 29
33, 13, 34, 14
42, 22, 43, 23
14, 6, 13, 5
18, 14, 19, 14
18, 28, 18, 28
35, 40, 36, 41
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
28, 15, 29, 16
23, 19, 22, 18
32, 24, 33, 25
36, 11, 36, 11
31, 16, 32, 17
3, 20, 4, 19
26, 16, 27, 15
15, 39, 15, 39
11, 24, 11, 25
33, 3, 33, 3
26, 1, 26, 1
11, 37, 11, 37
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
1, 15, 1, 15
19, 10, 18, 11
15, 29, 15, 29
34, 14, 35, 14
43, 23, 43, 23
13, 5, 12, 4
19, 14, 20, 13
18, 28, 18, 28
36, 41, 37, 42
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
29, 16, 30, 17
22, 18, 22, 17
33, 25, 34, 26
36, 11, 36, 11
32, 17, 33, 18
4, 19, 4, 18
27, 15, 28, 14
15, 39, 15, 39
11, 25, 12, 26
33, 3, 33, 3
26, 1, 26, 1
11, 37, 11, 37
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
1, 15, 1, 15
18, 11, 17, 12
15, 29, 15, 29
35, 14, 36, 15
43, 23, 43, 23
12, 4, 11, 3
20, 13, 21, 12
18, 28, 18, 28
37, 42, 38, 43
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
30, 17, 31, 18
22, 17, 23, 16
34, 26, 35, 27
36, 11, 36, 11
33, 18, 34, 19
4, 18, 5, 17
28, 14, 29, 13
15, 39, 15, 39
12, 26, 12, 26
33, 3, 33, 3
26, 1, 26, 1
11, 37, 11, 37
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
1, 15, 1, 15
17, 12, 16, 13
15, 29, 15, 29
36, 15, 37, 16
43, 23, 43, 23
11, 3, 10, 2
21, 12, 22, 11
18, 28, 18, 28
38, 43, 39, 44
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
31, 18, 31, 18
23, 16, 24, 15
35, 27, 36, 28
36, 11, 36, 11
34, 19, 35, 20
5, 17, 6, 16
29, 13, 30, 12
15, 39, 15, 39
12, 26, 12, 26
33, 3, 33, 3
26, 1, 26, 1
11, 37, 11, 37
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
1, 15, 1, 15
16, 13, 15, 14
15, 29, 15, 29
37, 16, 38, 17
43, 23, 43, 23
10, 2, 9, 1
22, 11, 23, 10
18, 28, 18, 28
39, 44, 40, 45
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
31, 18, 31, 18
24, 15, 25, 14
36, 28, 37, 29
36, 11, 36, 11
35, 20, 36, 21
6, 16, 7, 15
30, 12, 31, 11
15, 39, 15, 39
12, 26, 12, 26
33, 3, 33, 3
26, 1, 26, 1
11, 37, 11, 37
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
1, 15, 1, 15
15, 14, 14, 15
15, 29, 15, 29
38, 17, 39, 18
43, 23, 43, 23
9, 1, 8, 0
23, 10, 24, 9
18, 28, 18, 28
40, 45, 40, 45
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
31, 18, 31, 18
25, 14, 26, 13
37, 29, 37, 29
36, 11, 36, 11
36, 21, 37, 22
7, 15, 8, 14
31, 11, 32, 10
15, 39, 15, 39
12, 26, 12, 26
33, 3, 33, 3
26, 1, 26, 1
11, 37, 11, 37
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
1, 15, 1, 15
14, 15, 13, 16
15, 29, 15, 29
39, 18, 40, 19
43, 23, 43, 23
8, 0, 7, 0
24, 9, 25, 8
18, 28, 18, 28
40, 45, 40, 45
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
31, 18, 31, 18
26, 13, 26, 12
37, 29, 37, 29
36, 11, 36, 11
37, 22, 38, 23
8, 14, 9, 13
32, 10, 33, 9
15, 39, 15, 39
12, 26, 12, 26
33, 3, 33, 3
26, 1, 26, 1
11, 37, 11, 37
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
1, 15, 1, 15
13, 16, 14, 17
15, 29, 15, 29
40, 19, 41, 20
43, 23, 43, 23
7, 0, 7, 0
25, 8, 26, 8
18, 28, 18, 28
40, 45, 40, 45
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
31, 18, 31, 18
26, 12, 27, 11
37, 29, 37, 29
36, 11, 36, 11
38, 23, 38, 23
9, 13, 10, 12
33, 9, 34, 8
15, 39, 15, 39
12, 26, 12, 26
33, 3, 33, 3
26, 1, 26, 1
11, 37, 11, 37
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
1, 15, 1, 15
14, 17, 14, 17
15, 29, 15, 29
41, 20, 42, 21
43, 23, 43, 23
7, 0, 7, 0
26, 8, 26, 8
18, 28, 18, 28
40, 45, 40, 45
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
31, 18, 31, 18
27, 11, 28, 10
37, 29, 37, 29
36, 11, 36, 11
38, 23, 38, 23
10, 12, 10, 12
34, 8, 35, 7
15, 39, 15, 39
12, 26, 12, 26
33, 3, 33, 3
26, 1, 26, 1
11, 37, 11, 37
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
1, 15, 1, 15
14, 17, 14, 17
15, 29, 15, 29
42, 21, 42, 21
43, 23, 43, 23
7, 0, 7, 0
26, 8, 26, 8
18, 28, 18, 28
40, 45, 40, 45
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
31, 18, 31, 18
28, 10, 29, 9
37, 29, 37, 29
36, 11, 36, 11
38, 23, 38, 23
10, 12, 10, 12
35, 7, 36, 6
15, 39, 15, 39
12, 26, 12, 26
33, 3, 33, 3
26, 1, 26, 1
11, 37, 11, 37
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
1, 15, 1, 15
14, 17, 14, 17
15, 29, 15, 29
42, 21, 42, 21
43, 23, 43, 23
7, 0, 7, 0
26, 8, 26, 8
18, 28, 18, 28
40, 45, 40, 45
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
31, 18, 31, 18
29, 9, 30, 8
37, 29, 37, 29
36, 11, 36, 11
38, 23, 38, 23
10, 12, 10, 12
36, 6, 37, 5
15, 39, 15, 39
12, 26, 12, 26
33, 3, 33, 3
26, 1, 26, 1
11, 37, 11, 37
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
1, 15, 1, 15
14, 17, 14, 17
15, 29, 15, 29
42, 21, 42, 21
43, 23, 43, 23
7, 0, 7, 0
26, 8, 26, 8
18, 28, 18, 28
40, 45, 40, 45
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
31, 18, 31, 18
30, 8, 31, 7
37, 29, 37, 29
36, 11, 36, 11
38, 23, 38, 23
10, 12, 10, 12
37, 5, 38, 4
15, 39, 15, 39
12, 26, 12, 26
33, 3, 33, 3
26, 1, 26, 1
11, 37, 11, 37
26, 25, 26, 25
22, 0, 22, 0
33, 5, 33, 5
1, 15, 1, 15
14, 17, 14, 17
15, 29, 15, 29
42, 21, 42, 21
43, 23, 43, 23
7, 0, 7, 0
26, 8, 26, 8
18, 28, 18, 28
40, 45, 40, 45
7, 4, 7, 4
39, 26, 39, 26
6, 9, 6, 9
31, 18, 31, 18
31, 7, 31, 7
37, 29, 37, 29
36, 11, 36, 11
38, 23, 38, 23
10, 12, 10, 12
38, 4, 39, 4
15, 39, 15, 39
12, 26, 12, 26
